date,day_index,sand_storm_flag,dust_index,ambient_temperature_c,humidity_percent,vibration_rms_mm_s,discharge_temperature_c,discharge_pressure_bar,suction_pressure_bar,flow_rate_m3_min,bearing_oil_pressure_bar,bearing_oil_temperature_c,casing_temperature_c,dp_filter_bar,high_dp_alarm,failure,failure_mode,TTF_days,maintenance_oil_change,days_since_oil_change,health_state
2025-02-22,2304,0,2.6,19.58,56.8,2.054,84.42,8.109,0.992,99.09,3.222,63.43,53.52,0.05,0,0,,,0,143,post_last_failure
2025-02-23,2305,0,19.9,19.94,54.1,1.971,85.3,8.067,0.997,100.06,3.202,64.25,54.72,0.05,0,0,,,0,144,post_last_failure
2025-02-24,2306,0,9.5,14.9,48.8,2.038,82.66,8.034,1.008,99.54,3.191,88.78,53.72,0.05,0,0,,,0,145,post_last_failure
2025-02-25,2307,0,17.7,17.77,41.4,2.072,86.18,7.948,1.005,99.3,3.18,65.41,55.29,0.05,0,0,,,0,146,post_last_failure
2025-02-26,2308,0,10.0,15.2,40.6,1.93,82.46,7.991,1.01,98.64,3.195,63.8,55.33,0.05,0,0,,,0,147,post_last_failure
2025-02-27,2309,0,7.8,20.03,58.5,1.98,85.02,7.976,1.004,98.25,3.223,65.48,54.76,0.05,0,0,,,0,148,post_last_failure
2025-02-28,2310,0,5.2,21.37,42.3,1.913,84.09,7.981,0.997,100.58,3.232,63.28,54.86,0.05,0,0,,,0,149,post_last_failure
2025-03-01,2311,0,13.9,27.22,50.1,2.074,88.61,8.072,0.999,99.59,3.23,64.55,54.45,0.05,0,0,,,0,150,post_last_failure
2025-03-02,2312,0,16.6,26.53,41.2,2.083,87.45,8.009,1.003,100.01,3.232,64.32,55.24,0.05,0,0,,,0,151,post_last_failure
2025-03-03,2313,0,10.1,22.86,41.0,2.031,86.92,7.964,0.992,99.03,3.175,65.22,54.03,0.05,0,0,,,0,152,post_last_failure
2025-03-04,2314,0,19.3,30.87,52.9,1.977,90.85,7.936,1.003,98.57,3.18,65.47,55.88,0.05,0,0,,,0,153,post_last_failure
2025-03-05,2315,0,9.2,22.58,39.4,1.994,86.63,8.022,0.99,100.21,3.151,63.71,55.03,0.05,0,0,,,0,154,post_last_failure
2025-03-06,2316,0,3.4,21.97,48.3,1.997,86.09,7.904,0.99,99.06,3.193,64.78,54.73,0.05,0,0,,,0,155,post_last_failure
2025-03-07,2317,0,17.5,26.98,41.7,2.083,88.78,7.915,1.003,99.41,3.198,63.48,54.49,0.05,0,0,,,0,156,post_last_failure
2025-03-08,2318,0,18.0,29.91,50.0,1.973,89.42,7.986,0.99,101.3,3.2,65.89,54.61,0.05,0,0,,,0,157,post_last_failure
2025-03-09,2319,0,1.8,24.46,44.3,1.995,86.75,8.005,1.007,101.65,3.198,64.26,54.47,0.05,0,0,,,0,158,post_last_failure
2025-03-10,2320,0,7.2,19.31,42.5,1.909,84.71,7.974,0.986,99.98,3.194,66.04,55.28,0.05,0,0,,,0,159,post_last_failure
2025-03-11,2321,0,0.7,24.11,44.4,2.027,88.57,7.975,1.005,100.42,3.123,65.39,55.66,0.05,0,0,,,0,160,post_last_failure
2025-03-12,2322,0,13.9,24.21,49.3,1.992,86.37,8.017,1.001,99.25,3.196,64.36,54.84,0.05,0,0,,,0,161,post_last_failure
2025-03-13,2323,0,19.9,19.66,52.2,2.101,83.08,8.023,1.018,100.79,3.154,64.9,54.73,0.05,0,0,,,0,162,post_last_failure
2025-03-14,2324,0,19.4,21.16,54.8,1.984,84.46,8.058,1.009,101.03,3.184,65.08,54.46,0.05,0,0,,,0,163,post_last_failure
2025-03-15,2325,0,11.2,23.02,43.1,2.143,85.36,8.056,1.004,98.65,3.202,63.55,54.86,0.05,0,0,,,0,164,post_last_failure
2025-03-16,2326,0,12.2,19.06,41.8,1.983,84.53,7.988,1.002,100.45,3.196,66.53,54.54,0.05,0,0,,,0,165,post_last_failure
2025-03-17,2327,0,10.2,25.63,44.6,2.05,86.59,8.023,0.976,99.84,3.155,65.03,53.25,0.05,0,0,,,0,166,post_last_failure
2025-03-18,2328,0,8.7,20.61,54.7,2.046,85.67,7.995,0.977,99.65,3.128,64.15,55.16,0.05,0,0,,,0,167,post_last_failure
2025-03-19,2329,0,9.3,25.14,38.4,2.008,86.78,7.961,1.005,101.6,3.153,65.3,55.74,0.05,0,0,,,0,168,post_last_failure
2025-03-20,2330,0,8.4,24.04,41.0,2.032,87.54,7.969,0.988,101.32,3.135,65.78,56.73,0.05,0,0,,,0,169,post_last_failure
2025-03-21,2331,0,17.0,21.06,45.5,1.926,86.84,8.066,0.983,100.77,3.163,65.09,55.24,0.05,0,0,,,0,170,post_last_failure
2025-03-22,2332,0,13.5,21.11,44.7,2.075,84.38,8.052,1.001,98.42,3.13,65.66,54.95,0.05,0,0,,,0,171,post_last_failure
2025-03-23,2333,0,17.1,19.62,41.6,2.015,84.69,8.058,1.01,99.16,3.131,64.0,54.55,0.05,0,0,,,0,172,post_last_failure
2025-03-24,2334,0,9.7,20.37,44.1,1.963,84.0,8.098,1.008,100.41,3.163,64.46,54.26,0.05,0,0,,,0,173,post_last_failure
2025-03-25,2335,0,0.1,21.41,40.3,1.936,85.57,8.055,1.007,99.63,3.15,65.34,55.57,0.05,0,0,,,0,174,post_last_failure
2025-03-26,2336,0,8.9,20.96,44.8,2.036,85.87,7.952,0.995,100.53,3.05,65.13,55.52,0.05,0,0,,,0,175,post_last_failure
2025-03-27,2337,0,10.6,26.5,45.6,1.882,89.54,8.074,1.0,99.32,3.127,65.47,55.2,0.05,0,0,,,0,176,post_last_failure
2025-03-28,2338,0,2.3,20.56,49.8,2.054,85.63,8.08,1.004,99.8,3.145,64.35,56.16,0.05,0,0,,,0,177,post_last_failure
2025-03-29,2339,0,3.9,22.74,45.0,2.018,86.54,7.941,0.985,100.72,3.184,66.5,55.01,0.05,0,0,,,0,178,post_last_failure
2025-03-30,2340,0,1.4,19.51,37.5,2.015,84.63,8.026,1.005,99.82,3.163,64.07,54.88,0.05,0,0,,,0,179,post_last_failure
2025-03-31,2341,0,6.2,25.08,48.0,1.981,88.53,8.092,1.008,101.92,3.456,59.63,54.99,0.05,0,0,,,1,0,post_last_failure
2025-04-01,2342,0,9.2,31.72,33.5,1.864,91.99,7.862,0.992,99.61,3.483,60.25,54.71,0.05,0,0,,,0,1,post_last_failure
2025-04-02,2343,0,4.0,32.41,48.2,2.087,91.81,8.055,1.005,98.89,3.472,59.44,54.73,0.05,0,0,,,0,2,post_last_failure
2025-04-03,2344,0,16.1,21.92,49.3,2.02,87.42,7.989,0.995,99.94,3.451,59.83,55.66,0.05,0,0,,,0,3,post_last_failure
2025-04-04,2345,0,0.3,30.21,38.8,2.049,89.59,8.158,1.008,98.81,3.461,60.64,54.82,0.05,0,0,,,0,4,post_last_failure
2025-04-05,2346,0,1.8,25.48,31.4,1.872,88.75,7.934,0.988,99.53,3.502,59.59,55.3,0.05,0,0,,,0,5,post_last_failure
2025-04-06,2347,0,17.6,27.53,43.6,1.943,89.91,7.973,1.001,100.97,3.492,60.08,55.54,0.05,0,0,,,0,6,post_last_failure
2025-04-07,2348,0,5.8,26.13,43.1,1.992,86.43,8.003,0.992,98.37,3.529,59.06,54.34,0.05,0,0,,,0,7,post_last_failure
2025-04-08,2349,0,4.3,25.59,40.8,1.995,88.62,7.969,0.995,100.81,3.526,60.55,54.52,0.05,0,0,,,0,8,post_last_failure
2025-04-09,2350,0,2.7,24.65,33.2,2.007,88.8,8.033,1.015,98.44,3.487,61.14,55.85,0.05,0,0,,,0,9,post_last_failure
2025-04-10,2351,0,18.7,28.48,33.7,1.936,90.07,7.998,1.004,101.18,3.558,60.33,55.54,0.05,0,0,,,0,10,post_last_failure
2025-04-11,2352,0,9.9,28.82,39.8,2.01,89.98,7.984,1.007,101.23,3.478,61.98,55.56,0.05,0,0,,,0,11,post_last_failure
2025-04-12,2353,0,0.8,24.09,42.3,2.045,86.31,7.909,0.998,99.37,3.51,60.34,54.45,0.05,0,0,,,0,12,post_last_failure
2025-04-13,2354,0,15.7,28.82,38.8,1.931,89.0,7.987,0.998,101.11,3.454,60.77,54.79,0.05,0,0,,,0,13,post_last_failure
2025-04-14,2355,0,17.6,24.9,33.1,2.027,88.08,8.013,0.975,98.76,3.51,59.74,54.61,0.05,0,0,,,0,14,post_last_failure
2025-04-15,2356,0,4.8,31.57,42.6,1.93,91.86,8.107,1.001,99.29,3.466,60.92,55.47,0.05,0,0,,,0,15,post_last_failure
2025-04-16,2357,0,2.2,29.24,39.5,1.988,89.49,8.014,1.005,100.75,3.461,61.11,55.05,0.05,0,0,,,0,16,post_last_failure
2025-04-17,2358,0,2.2,31.05,33.8,2.061,91.16,8.031,1.013,100.13,3.463,60.61,54.9,0.05,0,0,,,0,17,post_last_failure
2025-04-18,2359,0,5.9,25.76,42.1,1.982,87.43,7.979,0.994,101.82,3.4,60.94,53.87,0.05,0,0,,,0,18,post_last_failure
2025-04-19,2360,0,19.1,30.28,47.1,2.005,90.86,8.013,1.015,99.51,3.434,60.57,54.0,0.05,0,0,,,0,19,post_last_failure
2025-04-20,2361,0,11.0,29.45,35.7,1.984,91.56,8.011,0.999,101.47,3.459,60.9,55.32,0.05,0,0,,,0,20,post_last_failure
2025-04-21,2362,0,13.5,31.8,41.3,2.049,90.3,7.907,1.0,101.21,3.423,61.04,56.75,0.05,0,0,,,0,21,post_last_failure
2025-04-22,2363,0,6.0,25.49,44.0,2.046,87.76,7.976,0.996,101.26,3.461,60.87,54.49,0.05,0,0,,,0,22,post_last_failure
2025-04-23,2364,0,0.9,25.64,34.7,1.976,89.13,7.95,0.989,101.21,3.493,62.3,54.43,0.05,0,0,,,0,23,post_last_failure
2025-04-24,2365,0,0.4,26.93,48.8,2.018,89.96,7.994,0.994,99.0,3.414,60.48,54.56,0.05,0,0,,,0,24,post_last_failure
2025-04-25,2366,0,11.7,26.61,40.5,2.001,87.63,8.041,1.012,99.1,3.449,61.02,54.87,0.05,0,0,,,0,25,post_last_failure
2025-04-26,2367,0,1.8,30.99,33.9,1.919,90.42,7.972,1.009,98.94,3.436,61.8,55.97,0.05,0,0,,,0,26,post_last_failure
2025-04-27,2368,0,3.2,29.13,49.4,2.001,87.71,8.072,1.016,100.69,3.463,59.94,55.2,0.05,0,0,,,0,27,post_last_failure
2025-04-28,2369,0,16.7,28.79,33.0,2.019,89.28,7.985,1.004,102.15,3.41,60.74,54.42,0.05,0,0,,,0,28,post_last_failure
2025-04-29,2370,0,1.4,27.52,37.9,2.013,89.06,8.024,1.003,99.31,3.421,60.2,53.62,0.05,0,0,,,0,29,post_last_failure
2025-04-30,2371,0,0.9,27.36,33.6,2.022,90.89,8.046,0.995,99.81,3.476,61.98,54.76,0.05,0,0,,,0,30,post_last_failure
2025-05-01,2372,0,18.1,32.12,37.0,1.964,90.95,7.971,1.003,100.86,3.436,60.74,54.72,0.05,0,0,,,0,31,post_last_failure
2025-05-02,2373,0,9.1,32.03,51.3,1.999,92.01,7.984,0.997,101.14,3.429,60.11,54.72,0.05,0,0,,,0,32,post_last_failure
2025-05-03,2374,0,12.9,33.74,35.5,1.972,90.76,7.934,0.993,97.68,3.457,61.09,55.79,0.05,0,0,,,0,33,post_last_failure
2025-05-04,2375,0,16.9,36.88,40.8,1.89,93.75,7.952,1.004,100.45,3.379,61.41,54.65,0.05,0,0,,,0,34,post_last_failure
2025-05-05,2376,0,18.8,33.83,53.1,1.964,90.69,8.018,1.008,100.57,3.439,62.5,55.59,0.05,0,0,,,0,35,post_last_failure
2025-05-06,2377,1,70.6,34.74,36.6,2.063,93.54,8.005,0.976,97.27,3.352,62.23,54.8,0.071,0,0,,,0,36,post_last_failure
2025-05-07,2378,0,4.5,37.55,49.5,1.96,94.47,7.964,0.981,101.16,3.448,59.98,55.3,0.05,0,0,,,0,37,post_last_failure
2025-05-08,2379,0,13.9,36.28,39.9,2.049,94.26,7.994,1.006,99.32,3.377,60.61,54.81,0.05,0,0,,,0,38,post_last_failure
2025-05-09,2380,0,1.7,29.24,35.6,2.031,90.03,7.982,0.996,98.41,3.428,60.75,55.03,0.05,0,0,,,0,39,post_last_failure
2025-05-10,2381,0,0.4,38.42,37.3,1.982,92.08,7.997,1.003,99.86,3.384,59.99,55.52,0.05,0,0,,,0,40,post_last_failure
2025-05-11,2382,1,97.7,35.43,42.0,2.048,94.08,8.004,0.995,98.89,3.378,61.77,54.3,0.084,0,0,,,0,41,post_last_failure
2025-05-12,2383,0,0.5,32.79,50.1,2.011,91.81,8.013,1.0,99.51,3.415,61.98,54.36,0.05,0,0,,,0,42,post_last_failure
2025-05-13,2384,0,19.0,27.51,51.1,1.968,88.47,8.004,0.997,99.52,3.428,61.62,54.47,0.05,0,0,,,0,43,post_last_failure
2025-05-14,2385,0,17.2,34.04,50.0,2.004,92.11,8.043,1.01,100.92,3.408,61.8,54.61,0.05,0,0,,,0,44,post_last_failure
2025-05-15,2386,0,19.2,31.12,38.1,1.972,92.3,8.084,0.994,100.6,3.372,61.38,55.38,0.05,0,0,,,0,45,post_last_failure
2025-05-16,2387,0,4.8,39.27,44.6,1.967,96.52,7.995,0.999,101.09,3.38,61.83,54.13,0.05,0,0,,,0,46,post_last_failure
2025-05-17,2388,0,16.9,28.3,38.5,2.011,87.96,8.009,0.992,98.76,3.419,60.36,54.84,0.05,0,0,,,0,47,post_last_failure
2025-05-18,2389,0,19.9,29.75,46.7,1.975,88.99,7.975,1.007,98.47,3.351,60.07,55.34,0.05,0,0,,,0,48,post_last_failure
2025-05-19,2390,0,18.6,28.43,44.0,1.966,88.71,8.025,1.009,101.55,3.434,61.95,55.06,0.05,0,0,,,0,49,post_last_failure
2025-05-20,2391,0,1.4,34.0,51.8,1.95,93.44,8.042,1.001,99.7,3.391,61.86,55.71,0.05,0,0,,,0,50,post_last_failure
2025-05-21,2392,0,13.7,37.51,41.4,2.02,93.92,7.951,1.007,99.53,3.376,60.06,55.32,0.05,0,0,,,0,51,post_last_failure
2025-05-22,2393,0,8.2,34.65,50.5,1.995,92.96,8.045,0.985,99.18,3.429,60.87,54.11,0.05,0,0,,,0,52,post_last_failure
2025-05-23,2394,0,10.2,30.33,48.9,1.992,89.38,7.953,1.001,100.64,3.431,62.62,55.56,0.05,0,0,,,0,53,post_last_failure
2025-05-24,2395,1,99.4,29.72,40.1,1.998,93.81,8.021,0.997,96.68,3.348,62.33,55.61,0.084,0,0,,,0,54,post_last_failure
2025-05-25,2396,0,4.3,33.14,53.9,2.073,90.27,7.896,1.018,99.38,3.324,61.98,55.29,0.05,0,0,,,0,55,post_last_failure
2025-05-26,2397,0,0.5,36.4,42.1,1.997,92.46,8.044,1.001,100.49,3.421,62.18,56.49,0.05,0,0,,,0,56,post_last_failure
2025-05-27,2398,0,10.7,32.49,48.3,1.876,91.68,7.938,0.988,100.8,3.408,63.22,55.47,0.05,0,0,,,0,57,post_last_failure
2025-05-28,2399,0,3.1,27.69,49.5,2.075,89.79,7.971,0.999,99.33,3.337,61.93,54.42,0.05,0,0,,,0,58,post_last_failure
2025-05-29,2400,0,12.0,36.78,42.1,2.018,94.56,8.018,1.006,100.15,3.369,61.4,54.57,0.05,0,0,,,0,59,post_last_failure
2025-05-30,2401,0,5.2,28.76,53.4,2.057,89.03,8.054,0.998,98.69,3.364,61.79,55.07,0.05,0,0,,,0,60,post_last_failure
2025-05-31,2402,0,18.8,31.01,49.5,2.109,90.78,7.974,1.011,100.51,3.373,61.85,55.49,0.05,0,0,,,0,61,post_last_failure
2025-06-01,2403,0,8.2,42.54,51.7,2.01,96.1,7.917,0.999,99.25,3.387,61.79,54.22,0.05,0,0,,,0,62,post_last_failure
2025-06-02,2404,0,18.5,40.14,57.2,1.99,93.67,8.018,0.995,99.88,3.4,62.41,54.19,0.05,0,0,,,0,63,post_last_failure
2025-06-03,2405,0,7.1,34.89,57.1,2.041,93.77,8.028,1.01,99.67,3.33,61.92,54.54,0.05,0,0,,,0,64,post_last_failure
2025-06-04,2406,0,18.1,38.46,46.9,1.977,95.15,8.028,0.992,100.26,3.34,61.97,55.49,0.05,0,0,,,0,65,post_last_failure
2025-06-05,2407,0,5.0,37.07,48.2,1.969,92.88,7.982,0.991,99.06,3.331,62.56,55.2,0.05,0,0,,,0,66,post_last_failure
2025-06-06,2408,1,93.3,37.33,51.8,2.066,96.38,7.961,0.977,98.22,3.343,63.33,55.27,0.08,0,0,,,0,67,post_last_failure
2025-06-07,2409,0,4.2,40.71,41.9,2.015,96.78,7.965,0.992,99.49,3.384,61.55,55.3,0.05,0,0,,,0,68,post_last_failure
2025-06-08,2410,0,19.3,39.24,40.1,1.989,95.32,8.011,1.009,101.65,3.395,61.85,56.16,0.05,0,0,,,0,69,post_last_failure
2025-06-09,2411,0,16.9,34.13,46.5,2.016,91.65,7.901,1.007,101.94,3.42,61.63,54.3,0.05,0,0,,,0,70,post_last_failure
2025-06-10,2412,0,13.8,37.01,43.3,1.996,91.91,8.021,0.994,99.81,3.399,61.1,55.56,0.05,0,0,,,0,71,post_last_failure
2025-06-11,2413,0,8.3,41.54,40.8,2.05,95.14,8.018,1.0,99.71,3.384,62.7,54.52,0.05,0,0,,,0,72,post_last_failure
2025-06-12,2414,0,15.6,42.14,45.7,1.986,95.35,7.984,1.005,98.83,3.368,61.93,55.05,0.05,0,0,,,0,73,post_last_failure
2025-06-13,2415,0,11.1,39.87,44.4,2.023,95.71,8.117,0.992,98.38,3.327,62.76,56.02,0.05,0,0,,,0,74,post_last_failure
2025-06-14,2416,0,3.2,39.36,58.0,1.963,93.64,7.965,1.009,100.33,3.366,62.74,54.43,0.05,0,0,,,0,75,post_last_failure
2025-06-15,2417,1,98.9,37.14,40.8,2.143,96.6,8.02,0.991,97.13,3.409,63.33,55.05,0.086,0,0,,,0,76,post_last_failure
2025-06-16,2418,0,4.4,37.89,54.8,1.983,94.05,8.071,0.999,98.95,3.29,61.83,55.19,0.05,0,0,,,0,77,post_last_failure
2025-06-17,2419,0,18.9,36.9,47.2,1.916,93.01,8.005,0.993,99.71,3.331,63.14,55.72,0.05,0,0,,,0,78,post_last_failure
2025-06-18,2420,1,92.9,35.81,51.5,2.094,95.18,7.905,0.98,99.27,3.337,64.13,55.08,0.073,0,0,,,0,79,post_last_failure
2025-06-19,2421,0,0.3,41.03,48.8,1.927,96.16,8.001,1.01,100.42,3.298,62.66,54.17,0.05,0,0,,,0,80,post_last_failure
2025-06-20,2422,0,6.7,38.09,58.9,2.078,95.3,7.999,1.005,102.01,3.364,62.15,55.56,0.05,0,0,,,0,81,post_last_failure
2025-06-21,2423,0,3.9,38.61,41.7,1.965,97.13,7.984,1.01,98.76,3.353,63.49,55.18,0.05,0,0,,,0,82,post_last_failure
2025-06-22,2424,0,16.3,35.36,55.2,2.071,93.55,7.966,1.017,98.48,3.338,63.35,54.8,0.05,0,0,,,0,83,post_last_failure
2025-06-23,2425,1,97.2,32.34,55.3,2.115,93.65,8.03,0.989,97.28,3.285,61.87,54.58,0.082,0,0,,,0,84,post_last_failure
2025-06-24,2426,0,19.5,42.56,49.4,1.96,97.13,8.032,0.7,99.03,3.339,62.15,54.03,0.05,0,0,,,0,85,post_last_failure
2025-06-25,2427,0,9.2,39.1,56.9,1.973,91.75,8.004,1.005,100.55,3.335,62.23,54.48,0.05,0,0,,,0,86,post_last_failure
2025-06-26,2428,0,11.4,36.61,43.1,1.962,94.72,8.016,1.002,99.8,3.341,62.47,55.19,0.05,0,0,,,0,87,post_last_failure
2025-06-27,2429,0,17.3,38.76,58.4,2.038,94.28,7.97,0.999,101.29,3.327,63.55,55.51,0.05,0,0,,,0,88,post_last_failure
2025-06-28,2430,0,3.2,35.67,48.3,2.018,93.42,8.143,1.0,100.94,3.3,62.77,55.02,0.05,0,0,,,0,89,post_last_failure
2025-06-29,2431,0,16.8,36.59,57.1,1.897,95.93,7.981,1.007,99.54,3.335,62.64,55.17,0.05,0,0,,,0,90,post_last_failure
2025-06-30,2432,0,17.8,39.44,47.1,2.011,94.1,7.993,1.012,99.0,3.377,62.32,55.32,0.05,0,0,,,0,91,post_last_failure
2025-07-01,2433,0,14.0,35.28,61.2,1.964,92.63,7.974,0.999,98.77,3.287,62.86,54.34,0.05,0,0,,,0,92,post_last_failure
2025-07-02,2434,0,11.5,39.37,58.1,1.96,94.02,7.974,1.001,99.7,3.341,62.54,54.93,0.05,0,0,,,0,93,post_last_failure
2025-07-03,2435,0,15.1,41.12,73.2,1.972,95.14,8.007,1.005,99.51,3.366,61.91,55.2,0.05,0,0,,,0,94,post_last_failure
2025-07-04,2436,0,6.8,39.14,66.4,1.934,92.7,7.935,0.996,98.11,3.314,62.83,54.74,0.05,0,0,,,0,95,post_last_failure
2025-07-05,2437,0,16.3,34.73,61.6,1.963,91.27,8.082,0.988,99.99,3.247,62.24,54.47,0.05,0,0,,,0,96,post_last_failure
2025-07-06,2438,0,1.6,40.55,65.4,2.07,96.21,8.015,0.994,99.91,3.304,62.99,55.44,0.05,0,0,,,0,97,post_last_failure
2025-07-07,2439,0,3.1,37.74,62.0,2.012,95.12,8.056,0.994,100.07,3.287,62.02,55.29,0.05,0,0,,,0,98,post_last_failure
2025-07-08,2440,0,8.5,41.81,66.5,1.938,95.4,8.053,1.017,100.3,3.298,62.54,54.27,0.05,0,0,,,0,99,post_last_failure
2025-07-09,2441,0,19.7,35.37,77.2,1.973,91.7,7.998,0.994,99.65,3.289,63.19,54.49,0.05,0,0,,,0,100,post_last_failure
2025-07-10,2442,0,18.4,45.25,77.4,2.112,96.99,7.953,0.978,99.88,3.269,62.04,54.87,0.05,0,0,,,0,101,post_last_failure
2025-07-11,2443,0,17.4,38.8,57.2,2.033,94.01,7.989,1.007,101.36,3.324,62.73,54.69,0.05,0,0,,,0,102,post_last_failure
2025-07-12,2444,0,19.7,36.63,64.4,2.032,93.06,7.926,0.984,99.64,3.292,64.72,54.16,0.05,0,0,,,0,103,post_last_failure
2025-07-13,2445,0,5.1,42.18,75.6,1.987,96.43,7.977,0.979,98.62,3.316,62.23,54.99,0.05,0,0,,,0,104,post_last_failure
2025-07-14,2446,0,5.8,35.28,66.9,1.944,92.91,8.016,1.006,100.5,3.275,63.17,54.56,0.05,0,0,,,0,105,post_last_failure
2025-07-15,2447,0,9.3,40.5,57.4,1.943,95.07,7.949,1.016,100.97,3.336,62.63,54.77,0.05,0,0,,,0,106,post_last_failure
2025-07-16,2448,0,6.9,40.46,72.8,2.058,95.75,7.955,0.995,100.57,3.238,62.44,55.48,0.05,0,0,,,0,107,post_last_failure
2025-07-17,2449,0,16.5,35.41,76.1,1.978,92.87,7.92,0.987,98.91,3.294,61.36,55.06,0.05,0,0,,,0,108,post_last_failure
2025-07-18,2450,0,19.3,43.17,68.4,2.074,94.77,8.071,1.009,99.51,3.282,64.53,55.22,0.05,0,0,,,0,109,post_last_failure
2025-07-19,2451,0,1.6,36.86,63.0,2.017,91.86,8.001,0.99,97.65,3.324,62.03,55.19,0.05,0,0,,,0,110,post_last_failure
2025-07-20,2452,0,2.3,37.99,72.2,2.002,92.35,8.021,1.005,100.33,3.313,63.24,54.59,0.05,0,0,,,0,111,post_last_failure
2025-07-21,2453,0,2.9,45.0,60.9,2.079,96.62,8.043,1.002,99.17,3.259,62.79,54.1,0.05,0,0,,,0,112,post_last_failure
2025-07-22,2454,0,2.4,39.79,65.9,1.97,93.36,8.058,0.995,100.73,3.287,64.38,55.58,0.05,0,0,,,0,113,post_last_failure
2025-07-23,2455,0,10.3,40.88,63.1,2.01,95.97,7.976,1.003,101.09,3.313,64.22,57.04,0.05,0,0,,,0,114,post_last_failure
2025-07-24,2456,0,13.6,41.05,70.1,1.973,93.91,7.931,1.009,99.21,3.252,63.32,55.74,0.05,0,0,,,0,115,post_last_failure
2025-07-25,2457,0,0.7,41.39,79.6,1.991,95.66,7.972,1.0,99.77,3.26,63.03,54.09,0.05,0,0,,,0,116,post_last_failure
2025-07-26,2458,0,20.0,37.61,77.7,2.097,92.97,7.991,1.0,99.05,3.289,63.53,54.94,0.05,0,0,,,0,117,post_last_failure
2025-07-27,2459,0,14.9,35.13,66.6,1.984,91.26,8.008,1.01,99.85,3.25,63.65,54.53,0.05,0,0,,,0,118,post_last_failure
2025-07-28,2460,0,1.0,43.52,61.1,2.016,98.51,8.087,0.994,99.43,3.243,63.42,54.06,0.05,0,0,,,0,119,post_last_failure
2025-07-29,2461,0,12.9,46.8,71.0,2.088,98.12,8.025,1.0,100.67,3.266,63.88,55.05,0.05,0,0,,,0,120,post_last_failure
2025-07-30,2462,0,15.0,44.9,62.2,1.932,97.19,8.043,0.988,99.81,3.229,62.97,54.75,0.05,0,0,,,0,121,post_last_failure
2025-07-31,2463,0,12.3,38.93,71.3,2.074,94.84,8.054,1.011,101.39,3.206,62.93,54.51,0.05,0,0,,,0,122,post_last_failure
2025-08-01,2464,0,15.7,40.12,87.9,1.996,94.97,7.972,0.997,100.58,3.296,62.63,56.05,0.05,0,0,,,0,123,post_last_failure
2025-08-02,2465,0,2.5,31.32,90.1,1.985,89.8,8.062,1.01,99.03,3.266,63.54,54.35,0.05,0,0,,,0,124,post_last_failure
2025-08-03,2466,0,14.9,41.65,72.6,2.014,96.56,8.072,1.002,100.13,3.29,62.97,55.08,0.05,0,0,,,0,125,post_last_failure
2025-08-04,2467,0,1.3,40.92,74.4,2.051,94.44,7.919,1.002,99.95,3.207,63.92,55.17,0.05,0,0,,,0,126,post_last_failure
2025-08-05,2468,0,11.3,42.63,91.7,2.033,96.98,7.948,0.999,100.31,3.252,63.98,55.55,0.05,0,0,,,0,127,post_last_failure
2025-08-06,2469,0,14.2,42.97,75.2,1.926,95.29,8.084,1.002,99.56,3.278,63.69,54.15,0.05,0,0,,,0,128,post_last_failure
2025-08-07,2470,0,11.7,44.89,78.9,2.0,97.25,8.05,1.002,100.05,3.218,63.95,54.58,0.05,0,0,,,0,129,post_last_failure
2025-08-08,2471,0,2.5,39.77,84.0,1.964,94.93,8.019,0.99,100.63,3.269,64.13,55.91,0.05,0,0,,,0,130,post_last_failure
2025-08-09,2472,0,1.4,39.22,92.0,1.987,94.27,7.987,1.008,99.77,3.23,64.74,55.06,0.05,0,0,,,0,131,post_last_failure
2025-08-10,2473,0,17.1,42.6,83.0,2.041,95.78,7.994,0.997,99.53,3.212,64.34,54.99,0.05,0,0,,,0,132,post_last_failure
2025-08-11,2474,0,6.0,37.18,85.2,1.958,94.56,7.989,0.995,101.19,3.219,63.13,54.38,0.05,0,0,,,0,133,post_last_failure
2025-08-12,2475,0,19.5,35.8,75.7,1.991,92.26,7.985,0.997,100.27,3.242,64.5,55.57,0.05,0,0,,,0,134,post_last_failure
2025-08-13,2476,0,12.8,42.03,75.2,1.906,95.54,7.978,1.004,100.31,3.278,62.9,54.62,0.05,0,0,,,0,135,post_last_failure
2025-08-14,2477,0,11.5,42.96,89.6,1.886,97.32,7.994,1.001,101.4,3.292,63.72,55.02,0.05,0,0,,,0,136,post_last_failure
2025-08-15,2478,0,2.1,38.56,88.5,2.071,96.21,8.096,0.998,98.94,3.264,64.33,54.7,0.05,0,0,,,0,137,post_last_failure
2025-08-16,2479,0,19.1,39.05,80.4,1.965,95.54,7.897,0.995,100.73,3.216,63.76,55.1,0.05,0,0,,,0,138,post_last_failure
2025-08-17,2480,0,13.6,45.58,81.3,2.007,96.23,7.991,0.987,99.63,3.209,64.68,54.01,0.05,0,0,,,0,139,post_last_failure
2025-08-18,2481,0,6.3,39.91,94.0,2.077,94.75,7.992,1.021,99.91,3.206,63.98,54.25,0.05,0,0,,,0,140,post_last_failure
2025-08-19,2482,0,0.7,43.49,94.4,1.984,96.01,8.007,0.99,98.85,3.283,63.24,54.11,0.05,0,0,,,0,141,post_last_failure
